id,cnn_score,energy
208078.000,0.111,2070.265
701002.000,0.698,1649.798
857740.000,0.160,1904.765
1024830.000,0.097,2614.453
996908.000,0.078,2613.498
327057.000,0.001,2615.327
428197.000,0.509,1363.014
998914.000,0.055,2128.711
179105.000,0.466,2253.453
529089.000,0.419,1592.512
825822.000,0.150,2614.239
737406.000,0.002,1484.488
944508.000,0.057,2411.663
21740.000,0.000,1708.838
562838.000,0.191,1328.512
826067.000,0.172,2001.509
505936.000,0.002,2614.470
808392.000,0.000,2612.760
464621.000,0.080,1193.024
89195.000,0.061,1278.616
1023776.000,0.015,2359.283
866851.000,0.025,2613.349
904970.000,0.116,1239.046
700230.000,0.703,2152.662
842883.000,0.441,1582.620
694594.000,0.380,2212.257
446756.000,0.147,2616.204
213810.000,0.152,2255.408
827038.000,0.025,1370.073
140270.000,0.595,2528.199
209679.000,0.001,2146.223
947876.000,0.378,1589.331
592221.000,0.165,1570.336
57265.000,0.312,1827.262
711414.000,0.700,2208.695
436797.000,0.039,1619.791
629164.000,0.193,1932.921
746790.000,0.138,2616.023
467640.000,0.000,1226.229
269126.000,0.596,1589.822
898088.000,0.745,1069.459
737267.000,0.020,1550.871
663986.000,0.000,1099.657
455242.000,0.442,2315.509
664961.000,0.816,1037.076
1030671.000,0.021,2615.904
905431.000,0.002,1998.085
999222.000,0.058,1330.887
829843.000,0.256,1325.395
604359.000,0.121,2032.799
984499.000,0.004,2614.975
150136.000,0.026,2614.749
1013435.000,0.044,2104.447
335285.000,0.172,1560.931
799007.000,0.213,1356.337
94762.000,0.003,2613.848
321644.000,0.560,1815.873
980814.000,0.057,1521.739
671285.000,0.015,2368.733
406460.000,0.186,1405.158
510797.000,0.149,1037.510
807422.000,0.346,1246.335
438223.000,0.003,2295.587
457711.000,0.373,2259.733
281756.000,0.000,2214.700
117515.000,0.008,1811.033
165463.000,0.231,2036.028
501910.000,0.026,2614.268
866452.000,0.097,1299.116
681019.000,0.026,2228.679
988995.000,0.255,1398.852
580180.000,0.097,1662.749
804750.000,0.387,1026.173
194285.000,0.000,1266.541
847613.000,0.059,2611.819
897482.000,0.413,1066.388
110821.000,0.341,2312.245
402577.000,0.756,2613.868
877759.000,0.787,1243.299
23306.000,0.001,2612.727
158466.000,0.008,2339.833
501361.000,0.079,2615.373
476591.000,0.036,2614.136
480179.000,0.399,1558.867
840987.000,0.423,1593.051
6197.000,0.501,1402.228
828901.000,0.002,1376.304
716763.000,0.105,1848.669
102720.000,0.019,2613.328
432718.000,0.035,1255.783
728465.000,0.009,2253.368
602716.000,0.425,1798.159
461981.000,0.140,1537.396
324208.000,0.826,1742.577
362255.000,0.639,1535.681
549092.000,0.794,1592.343
704939.000,0.046,1556.457
56899.000,0.179,1673.182
514431.000,0.005,2103.363
373846.000,0.004,1872.835
546164.000,0.257,1421.705
370881.000,0.002,2612.346
473526.000,0.105,2510.066
755105.000,0.077,1594.687
114942.000,0.061,2612.345
399375.000,0.516,1078.916
485293.000,0.000,1350.241
178747.000,0.020,1226.990
164866.000,0.065,1985.742
874691.000,0.033,1992.998
8734.000,0.463,1405.969
728025.000,0.010,2615.938
663549.000,0.036,2427.578
706459.000,0.548,2145.810
849687.000,0.621,1130.527
22347.000,0.066,2102.116
1031954.000,0.132,2416.218
815683.000,0.060,1873.076
469810.000,0.034,1169.253
533164.000,0.675,1387.140
614883.000,0.071,2045.612
564007.000,0.079,2365.175
427523.000,0.000,2612.370
531422.000,0.018,2613.158
1033931.000,0.543,1273.474
777111.000,0.287,2205.250
130018.000,0.045,1660.994
231520.000,0.260,2237.661
375359.000,0.090,1861.998
768489.000,0.300,2099.504
686339.000,0.060,1678.192
95125.000,0.472,1158.486
454174.000,0.570,2192.858
102384.000,0.034,1073.059
458853.000,0.012,2422.007
287172.000,0.002,2615.982
428463.000,0.438,1421.419
418672.000,0.072,2614.795
776664.000,0.591,1962.188
789671.000,0.019,2106.962
182084.000,0.492,1708.227
697434.000,0.311,1878.349
957954.000,0.050,2613.189
144103.000,0.270,2613.334
703377.000,0.069,2106.676
410101.000,0.115,1657.708
74782.000,0.000,1317.188
949282.000,0.030,2448.621
690277.000,0.168,1263.494
647208.000,0.866,1316.919
683502.000,0.032,1781.862
170610.000,0.000,2615.223
453455.000,0.000,2615.020
440372.000,0.414,1524.034
438862.000,0.462,2206.841
970531.000,0.376,2130.297
874652.000,0.032,2104.628
330461.000,0.449,1691.696
889613.000,0.179,1591.441
716344.000,0.103,2612.610
957112.000,0.027,2287.492
508998.000,0.094,2128.677
186936.000,0.029,2442.505
309382.000,0.181,2105.561
503480.000,0.218,1430.154
64707.000,0.707,1938.813
624909.000,0.000,2290.375
560331.000,0.062,1118.905
899733.000,0.139,2615.244
305032.000,0.000,2612.091
564135.000,0.023,2614.357
364039.000,0.400,1062.823
886407.000,0.024,2441.514
447003.000,0.054,2042.877
324898.000,0.023,2535.996
109389.000,0.153,1852.638
24689.000,0.078,2447.156
796105.000,0.009,1769.394
630181.000,0.025,1754.095
502190.000,0.121,1034.732
1019626.000,0.409,2249.923
123882.000,0.022,2361.984
594817.000,0.295,1823.003
723642.000,0.688,1307.642
934958.000,0.019,1402.856
559070.000,0.099,2195.062
30436.000,0.055,2612.723
653718.000,0.559,2614.654
739426.000,0.003,2547.143
294971.000,0.530,2303.231
608941.000,0.000,1996.111
65301.000,0.145,2374.610
791840.000,0.217,2610.766
553200.000,0.189,2381.852
283248.000,0.000,2365.862
128716.000,0.001,2614.756
624696.000,0.621,2327.866
426670.000,0.018,2613.541
560589.000,0.476,2199.756
240609.000,0.003,1390.005
713438.000,0.034,2615.009
601979.000,0.098,2350.620
785657.000,0.094,1322.331
740788.000,0.465,1628.838
606451.000,0.692,1022.294
183426.000,0.012,1320.191
531432.000,0.000,1332.319
385104.000,0.160,2088.774
1034239.000,0.316,2240.716
452268.000,0.741,1271.739
819309.000,0.133,2127.014
166058.000,0.225,2338.948
481005.000,0.012,2060.527
756620.000,0.815,2104.572
479338.000,0.214,2147.885
974053.000,0.485,2558.767
585403.000,0.798,1180.828
71043.000,0.029,2612.726
154099.000,0.029,2613.713
349875.000,0.000,1785.724
467924.000,0.013,2377.760
155688.000,0.286,2289.734
410974.000,0.436,1429.768
191590.000,0.034,2389.042
764846.000,0.021,1617.489
750118.000,0.412,2361.376
92299.000,0.155,2480.446
843697.000,0.110,1191.288
333029.000,0.064,2608.039
555298.000,0.009,1727.832
237244.000,0.658,2307.033
52423.000,0.002,1348.400
767711.000,0.651,2270.490
207944.000,0.198,2272.284
389327.000,0.005,2613.874
36144.000,0.001,2182.750
236980.000,0.100,1642.822
8743.000,0.344,1115.644
49420.000,0.403,2147.348
18659.000,0.045,1676.114
554154.000,0.660,1622.808
255204.000,0.014,1877.612
742201.000,0.071,1102.647
366820.000,0.384,2227.845
602673.000,0.053,2336.346
398694.000,0.006,2090.608
636232.000,0.018,2325.135
957268.000,0.251,2282.776
179411.000,0.000,1258.718
133344.000,0.408,1602.737
891086.000,0.449,2057.507
534027.000,0.038,2383.980
982493.000,0.036,2105.116
6567.000,0.755,1544.461
75146.000,0.011,2613.306
916918.000,0.701,1337.930
158165.000,0.006,1467.311
134307.000,0.446,2101.155
626653.000,0.068,1949.894
546205.000,0.091,1869.220
992903.000,0.509,2286.988
318006.000,0.021,2613.012
340218.000,0.092,2612.393
173267.000,0.355,1579.873
629325.000,0.034,2102.466
403084.000,0.188,2330.263
194829.000,0.155,1524.783
863954.000,0.032,1652.576
865733.000,0.416,1682.069
431879.000,0.628,1951.696
682825.000,0.009,1620.684
3050.000,0.019,2612.923
487330.000,0.000,2326.729
657345.000,0.030,2615.282
833435.000,0.271,1686.352
878371.000,0.013,1291.235
801894.000,0.083,2613.976
379588.000,0.030,2097.647
460317.000,0.000,2382.457
813901.000,0.033,1110.733
644290.000,0.018,1943.309
1010433.000,0.319,2369.615
451749.000,0.013,2102.849
641578.000,0.323,1852.680
1026190.000,0.059,2154.144
743504.000,0.037,1613.093
681364.000,0.088,2594.790
744971.000,0.459,1106.074
243821.000,0.290,2084.370
851557.000,0.234,2423.516
185048.000,0.053,1201.201
520077.000,0.005,2616.283
256435.000,0.000,2611.518
387996.000,0.107,1479.819
226330.000,0.000,1577.903
328835.000,0.462,2331.968
414190.000,0.430,1078.737
845118.000,0.002,2045.902
318153.000,0.000,2184.309
91231.000,0.283,1339.408
227355.000,0.532,1350.145
768889.000,0.085,1178.200
187832.000,0.238,1792.207
411975.000,0.113,2449.405
1007980.000,0.017,1266.441
613912.000,0.294,2293.731
663353.000,0.099,2263.172
875172.000,0.001,2610.145
74709.000,0.009,2276.503
759995.000,0.075,1756.928
716810.000,0.005,2501.609
408215.000,0.086,1957.999
332935.000,0.877,1043.883
66929.000,0.385,1761.319
867306.000,0.060,2315.722
670726.000,0.011,1492.426
936385.000,0.107,1796.293
262461.000,0.301,1570.333
462190.000,0.318,2132.889
849271.000,0.657,1635.545
955737.000,0.364,1767.890
821113.000,0.095,1785.165
246639.000,0.262,1958.403
548046.000,0.044,2108.801
748508.000,0.010,2100.956
237319.000,0.006,2357.717
129149.000,0.313,2610.173
82286.000,0.044,1169.699
832695.000,0.016,1447.100
183669.000,0.820,1834.638
913129.000,0.203,1992.679
547099.000,0.021,1132.532
225493.000,0.040,2614.414
585987.000,0.054,2615.621
193275.000,0.824,1199.801
99018.000,0.656,1222.248
739540.000,0.451,1792.632
428444.000,0.051,2497.210
606938.000,0.654,1338.586
633493.000,0.634,2288.405
836772.000,0.451,1398.630
48154.000,0.000,1354.170
797159.000,0.459,1130.320
747336.000,0.038,2614.816
202773.000,0.624,2058.944
1029318.000,0.462,2213.223
931227.000,0.392,1515.038
530383.000,0.721,1251.102
11666.000,0.208,1607.021
687584.000,0.036,1982.749
45790.000,0.024,2333.431
351630.000,0.002,2103.836
436904.000,0.028,2617.987
12172.000,0.146,1658.193
243008.000,0.333,1087.534
715938.000,0.795,2361.091
680419.000,0.033,1079.315
823136.000,0.065,2286.439
931925.000,0.249,1735.284
704675.000,0.047,2117.077
605060.000,0.559,1329.720
342073.000,0.089,2208.390
937396.000,0.018,2275.883
1037878.000,0.432,1871.988
21381.000,0.074,1464.433
457433.000,0.032,2184.413
743897.000,0.060,2041.773
49513.000,0.020,1153.941
719406.000,0.051,2475.601
675018.000,0.017,2016.296
776437.000,0.014,2203.460
783456.000,0.540,1533.996
632404.000,0.034,1882.815
957151.000,0.000,1235.958
18061.000,0.002,1007.554
803489.000,0.142,2489.196
139043.000,0.662,1220.951
946598.000,0.085,2137.303
19218.000,0.465,1107.623
30921.000,0.000,1055.759
420662.000,0.000,1126.476
203946.000,0.333,1343.725
668015.000,0.174,2070.093
662380.000,0.096,1491.502
60461.000,0.107,1833.737
682594.000,0.065,2257.313
773128.000,0.064,2168.010
954656.000,0.118,2295.215
475857.000,0.726,1175.989
666763.000,0.035,2529.203
640216.000,0.019,2614.797
327726.000,0.056,2616.189
664844.000,0.127,1160.226
732947.000,0.014,2288.526
114347.000,0.535,2039.731
944496.000,0.065,1167.117
526569.000,0.013,2105.213
195608.000,0.024,1520.494
716269.000,0.057,2614.690
222849.000,0.050,2433.479
633528.000,0.001,1589.858
282742.000,0.398,1082.283
423000.000,0.100,2315.777
677325.000,0.398,1435.460
201804.000,0.000,2408.495
179779.000,0.047,2612.416
635488.000,0.063,1371.089
536858.000,0.187,2614.240
398625.000,0.400,1416.955
364487.000,0.006,2613.024
1032243.000,0.332,2133.862
69899.000,0.007,1666.400
571701.000,0.000,2614.294
828500.000,0.076,2614.240
606149.000,0.668,1592.774
794519.000,0.003,1993.810
276085.000,0.000,2613.300
802826.000,0.022,2307.630
35095.000,0.192,2030.022
851674.000,0.017,1105.336
611122.000,0.424,2030.375
899673.000,0.000,2036.860
894657.000,0.062,1266.939
377592.000,0.024,2614.084
575506.000,0.003,2151.380
280628.000,0.026,2612.194
229445.000,0.355,1257.499
466812.000,0.095,1680.868
836189.000,0.134,1666.773
1027089.000,0.407,2111.741
538484.000,0.069,2614.573
411568.000,0.054,2105.415
206615.000,0.784,1066.768
473849.000,0.000,2537.344
669323.000,0.206,1982.957
322577.000,0.261,2002.821
274522.000,0.198,1891.266
829540.000,0.489,2371.877
896796.000,0.001,2045.329
617744.000,0.738,2396.260
869779.000,0.179,2613.692
195591.000,0.344,2392.056
341909.000,0.598,2348.293
382353.000,0.006,1653.070
375637.000,0.068,2366.604
683403.000,0.015,2613.373
502526.000,0.010,1166.519
745168.000,0.000,2610.526
332421.000,0.008,2614.263
260705.000,0.148,2613.815
293975.000,0.250,1590.803
718856.000,0.648,1381.987
445589.000,0.000,2613.147
179137.000,0.020,1004.170
434785.000,0.009,2253.430
1037757.000,0.637,1088.048
356768.000,0.051,2375.111
594146.000,0.056,1621.395
978520.000,0.004,1667.861
213892.000,0.086,1968.628
258197.000,0.000,2615.128
456163.000,0.017,2241.531
258106.000,0.026,2614.733
185501.000,0.057,1073.276
746452.000,0.063,2615.135
944285.000,0.153,1842.821
470839.000,0.621,2311.916
355616.000,0.021,1726.941
512013.000,0.001,2424.917
561570.000,0.242,2016.931
496793.000,0.088,2220.386
22903.000,0.195,1353.772
460581.000,0.232,2147.709
25272.000,0.127,2261.036
73669.000,0.002,2614.676
134792.000,0.045,2263.474
691730.000,0.028,1817.615
69238.000,0.228,1688.505
46006.000,0.068,1891.280
267484.000,0.068,2615.151
484344.000,0.161,1375.055
755204.000,0.169,2126.091
808494.000,0.731,2107.166
417699.000,0.002,2429.269
782604.000,0.475,1700.481
648820.000,0.159,1238.458
391963.000,0.120,1650.463
546751.000,0.001,2492.157
385847.000,0.008,2612.552
874949.000,0.452,1206.710
899724.000,0.050,1669.185
16945.000,0.000,2611.240
107945.000,0.069,2171.931
284920.000,0.035,2518.886
329858.000,0.062,1394.183
969358.000,0.803,1796.231
477345.000,0.275,1554.569
103880.000,0.633,1002.471
877228.000,0.124,1046.172
828370.000,0.003,1504.555
1007411.000,0.019,2128.846
377788.000,0.024,1732.269
91274.000,0.217,2008.193
489593.000,0.302,1077.495
1018387.000,0.581,2616.312
754136.000,0.028,2311.174
315141.000,0.007,2434.178
788873.000,0.001,2404.807
796698.000,0.011,2082.937
868689.000,0.607,2535.854
281653.000,0.300,2257.760
843861.000,0.130,2614.941
949104.000,0.035,1398.598
633658.000,0.791,1512.966
455393.000,0.697,2029.333
207721.000,0.019,2611.759
214982.000,0.063,2315.963
458468.000,0.160,1513.051
518364.000,0.477,1555.277
803692.000,0.370,1305.502
871118.000,0.000,1505.235
365646.000,0.273,1161.770
74093.000,0.098,2422.948
634486.000,0.591,1705.329
164726.000,0.086,1666.273
819357.000,0.918,1571.834
375224.000,0.019,1433.363
356694.000,0.468,1059.418
888281.000,0.060,1209.140
181534.000,0.009,1291.279
662739.000,0.029,2615.426
396969.000,0.324,1648.867
631056.000,0.090,2318.620
904144.000,0.299,2128.061
257101.000,0.002,2449.772
216186.000,0.227,1374.831
108576.000,0.500,1783.708
14969.000,0.131,2359.482
447137.000,0.014,2613.373
336022.000,0.719,1333.759
851605.000,0.326,1064.307
244558.000,0.659,2345.902
952269.000,0.199,2023.120
612324.000,0.042,1815.566
512205.000,0.066,2291.562
192178.000,0.006,1351.938
940800.000,0.007,1335.088
71012.000,0.524,2285.147
580762.000,0.147,2143.385
348804.000,0.049,1925.614
587291.000,0.196,1634.537
579568.000,0.021,2336.408
630342.000,0.003,2109.208
74637.000,0.595,1400.845
674822.000,0.299,1497.538
802227.000,0.005,1570.844
591769.000,0.007,2079.284
998508.000,0.049,2614.686
339730.000,0.772,2616.925
479678.000,0.222,1783.000
679814.000,0.644,2288.367
907327.000,0.291,1203.242
983516.000,0.008,2608.279
880958.000,0.086,1733.005
668243.000,0.131,2005.241
246413.000,0.206,2066.519
485463.000,0.266,2240.753
892816.000,0.090,1967.552
48361.000,0.167,1183.343
804.000,0.181,2257.138
64311.000,0.006,2106.057
259342.000,0.009,2108.297
794285.000,0.226,1577.196
830350.000,0.071,1828.525
259445.000,0.021,1870.106
255246.000,0.154,1608.929
314740.000,0.135,2614.834
716509.000,0.003,1571.296
950737.000,0.320,1592.012
708455.000,0.077,1272.190
886646.000,0.075,2570.602
640394.000,0.035,2101.993
523134.000,0.038,2328.971
709000.000,0.042,1773.110
762836.000,0.173,1624.575
397783.000,0.110,2614.873
420298.000,0.001,2102.718
470411.000,0.005,2109.671
819234.000,0.057,2613.057
365973.000,0.158,1200.433
357051.000,0.010,1734.690
475745.000,0.435,1551.348
304409.000,0.022,1921.316
560765.000,0.142,2287.130
742945.000,0.178,1589.851
863680.000,0.016,1789.367
259855.000,0.137,2226.143
403255.000,0.096,2380.017
591953.000,0.445,1024.066
183.000,0.091,1742.238
1018933.000,0.628,2377.004
280188.000,0.015,1740.137
156848.000,0.585,1700.221
215457.000,0.048,1623.414
315002.000,0.010,1185.917
456711.000,0.003,2101.261
798338.000,0.092,1503.341
59988.000,0.041,1054.775
508090.000,0.041,2033.190
424393.000,0.818,1221.453
601617.000,0.033,1603.100
806956.000,0.038,2468.384
453367.000,0.002,1881.381
169979.000,0.554,1423.554
81312.000,0.066,1808.584
664383.000,0.304,1805.881
176947.000,0.549,2223.824
707037.000,0.065,2104.876
319582.000,0.000,2319.207
693454.000,0.043,1219.694
377319.000,0.002,1324.408
180773.000,0.609,2177.617
235209.000,0.007,1002.849
516532.000,0.138,2552.858
174728.000,0.050,1887.239
459566.000,0.366,2288.914
81723.000,0.070,1325.571
515712.000,0.007,2362.761
987638.000,0.000,2614.797
559429.000,0.002,2614.905
664448.000,0.078,2379.524
745366.000,0.000,2201.775
1395.000,0.050,2170.180
496849.000,0.038,2163.007
101319.000,0.321,2211.388
705280.000,0.005,1436.059
816091.000,0.181,2481.258
369618.000,0.730,1145.287
281257.000,0.178,1707.726
39877.000,0.150,2472.320
879456.000,0.011,2170.635
869160.000,0.080,2901.731
245226.000,0.416,1776.475
837808.000,0.104,1590.741
828914.000,0.174,1540.688
989939.000,0.005,1114.710
770452.000,0.361,1618.993
809229.000,0.611,2376.596
627644.000,0.049,2474.647
13640.000,0.225,2371.643
479673.000,0.768,1960.739
244836.000,0.104,1391.964
761991.000,0.082,1916.865
770977.000,0.276,2142.394
583216.000,0.081,2614.219
707728.000,0.668,2413.328
243243.000,0.148,2151.718
878307.000,0.207,1946.989
558134.000,0.098,2271.198
767839.000,0.025,2497.594
286526.000,0.202,2104.664
332463.000,0.497,2007.176
1031503.000,0.163,2456.849
663534.000,0.124,2405.198
908254.000,0.313,2354.956
381739.000,0.459,2451.988
100149.000,0.203,2281.877
767852.000,0.037,2615.266
533888.000,0.505,1089.302
61355.000,0.499,1275.101
379393.000,0.570,1347.275
563737.000,0.000,2230.593
651198.000,0.035,2104.134
556306.000,0.039,2102.167
70279.000,0.710,1089.501
379211.000,0.510,1216.369
960970.000,0.025,2612.167
1039819.000,0.028,2614.807
658046.000,0.825,2367.055
638398.000,0.059,2610.664
294093.000,0.004,2613.453
546961.000,0.059,1615.614
755208.000,0.737,1937.940
548821.000,0.711,2382.778
672458.000,0.074,2200.216
44751.000,0.245,2438.767
442425.000,0.383,2333.036
700736.000,0.037,2008.172
50415.000,0.016,2213.401
619409.000,0.490,1580.792
314052.000,0.301,2082.382
706617.000,0.542,2614.099
837058.000,0.324,2226.623
388757.000,0.031,1262.565
240229.000,0.212,2616.320
433891.000,0.514,1937.178
172263.000,0.030,2616.393
482456.000,0.597,1903.852
553715.000,0.273,2406.123
550723.000,0.133,2291.558
181098.000,0.383,1508.407
20084.000,0.050,2614.978
410522.000,0.078,2055.410
231207.000,0.041,2614.691
374173.000,0.089,1450.723
302205.000,0.008,2613.946
457554.000,0.092,1524.659
119524.000,0.109,2398.767
454751.000,0.035,2380.649
170270.000,0.395,2498.847
420385.000,0.102,1598.351
310785.000,0.026,2613.428
415396.000,0.641,1172.739
227898.000,0.570,1075.174
552910.000,0.013,2615.493
879024.000,0.338,2300.115
80831.000,0.432,1620.909
16359.000,0.000,2613.834
149338.000,0.038,1365.328
866903.000,0.096,1952.579
506431.000,0.022,2429.005
880005.000,0.227,1145.961
502724.000,0.000,2615.046
367926.000,0.088,2139.636
355983.000,0.318,2384.039
512790.000,0.118,1761.915
333844.000,0.549,2256.345
575960.000,0.426,2232.695
337439.000,0.356,2615.899
250623.000,0.477,2617.350
624686.000,0.159,2371.101
770013.000,0.354,2096.975
420835.000,0.823,2147.135
794528.000,0.000,2613.119
248772.000,0.149,2062.240
262390.000,0.141,2616.840
327403.000,0.200,1196.585
919208.000,0.416,1941.271
1025273.000,0.032,1989.998
679504.000,0.003,2080.404
580372.000,0.171,1058.363
837264.000,0.427,1761.830
1001175.000,0.018,2104.101
252934.000,0.381,1675.737
559292.000,0.421,2222.420
289298.000,0.400,1602.106
117409.000,0.053,2391.865
295594.000,0.231,1734.820
640481.000,0.730,2164.502
919340.000,0.172,1318.938
779343.000,0.005,1010.812
269996.000,0.695,1795.137
381957.000,0.024,1806.253
686970.000,0.025,1021.424
950643.000,0.000,2615.621
939076.000,0.653,1122.340
821014.000,0.000,1866.804
622660.000,0.267,2132.072
702495.000,0.000,1996.599
376580.000,0.000,2615.530
757818.000,0.747,1918.739
756316.000,0.739,1591.012
59116.000,0.094,2615.909
108633.000,0.089,2614.407
686233.000,0.049,2370.369
491975.000,0.126,1264.880
724828.000,0.301,1491.882
97171.000,0.000,2614.029
725441.000,0.421,1825.442
104225.000,0.030,2510.014
971170.000,0.474,1965.349
709443.000,0.043,2614.800
750574.000,0.894,2183.201
284550.000,0.601,2450.819
658371.000,0.215,2362.572
324342.000,0.089,2615.646
820775.000,0.086,2615.980
756320.000,0.141,1740.434
511611.000,0.003,2614.350
641370.000,0.169,1579.478
343186.000,0.094,1579.058
201277.000,0.062,2500.485
826688.000,0.027,2425.255
1028222.000,0.089,2108.538
480784.000,0.612,1880.872
232858.000,0.045,2354.751
208336.000,0.302,2192.804
923011.000,0.219,2614.065
604315.000,0.059,1300.300
968956.000,0.674,1019.175
242543.000,0.038,2102.439
688352.000,0.123,1339.964
146465.000,0.000,1516.791
383387.000,0.002,2614.384
336058.000,0.020,1618.914
185024.000,0.057,1706.462
599508.000,0.175,1238.198
574414.000,0.354,2127.038
944539.000,0.140,2614.707
360920.000,0.007,1406.216
937374.000,0.087,1725.270
829495.000,0.386,2197.437
849389.000,0.558,1095.681
115605.000,0.018,2613.577
494931.000,0.056,1627.861
198578.000,0.146,1183.005
17169.000,0.032,2409.471
901470.000,0.074,2253.922
545935.000,0.007,2609.388
153019.000,0.024,2350.944
578035.000,0.059,2612.940
432787.000,0.199,1847.003
208541.000,0.001,1762.405
604975.000,0.075,1800.979
834800.000,0.084,1188.126
916418.000,0.515,1592.252
618384.000,0.299,2259.358
340212.000,0.023,1510.528
186816.000,0.015,1004.125
680334.000,0.021,1404.481
429193.000,0.001,2222.247
752102.000,0.148,1503.645
640596.000,0.303,2615.876
885258.000,0.041,2614.817
927725.000,0.512,1828.503
444716.000,0.071,2124.686
658834.000,0.402,2082.644
513861.000,0.103,1632.006
188937.000,0.021,2615.845
61752.000,0.121,1951.484
526629.000,0.108,2613.728
293583.000,0.301,2339.766
912470.000,0.483,2324.010
788660.000,0.176,2103.800
400013.000,0.000,2030.187
806630.000,0.106,2100.712
467090.000,0.044,1793.911
658448.000,0.149,1889.341
805236.000,0.072,1425.973
918038.000,0.658,1473.234
760672.000,0.499,1223.291
920478.000,0.002,1727.162
534752.000,0.066,1761.196
876373.000,0.710,1196.426
729951.000,0.377,1072.702
722582.000,0.000,1198.636
922885.000,0.000,1734.526
914026.000,0.113,2613.152
352373.000,0.006,1906.840
220699.000,0.026,2416.391
844907.000,0.757,1160.620
762553.000,0.005,1472.191
937983.000,0.331,2074.222
171673.000,0.687,2004.271
529674.000,0.330,2260.015
662591.000,0.137,2613.987
152184.000,0.425,1436.716
815586.000,0.127,2140.211
825622.000,0.015,2615.409
489800.000,0.293,1901.405
125416.000,0.009,2103.165
581189.000,0.688,1909.208
170824.000,0.675,2195.628
999901.000,0.002,1967.574
480147.000,0.042,1293.463
488808.000,0.276,2230.627
144100.000,0.135,2134.988
596649.000,0.000,1446.597
1004161.000,0.296,2090.538
282432.000,0.000,2394.145
970959.000,0.102,1498.317
982252.000,0.621,1793.934
487003.000,0.483,1288.402
958877.000,0.220,1619.201
96022.000,0.791,1618.213
863333.000,0.012,1419.802
596580.000,0.303,1589.606
165734.000,0.066,2615.733
158058.000,0.215,2235.437
116062.000,0.298,1740.546
234476.000,0.002,1124.326
827899.000,0.004,1545.778
82903.000,0.823,1701.090
53335.000,0.001,1364.030
912431.000,0.162,1869.424
401367.000,0.084,1444.028
406128.000,0.044,2401.352
256118.000,0.042,1980.163
104941.000,0.060,2326.284
738938.000,0.066,2358.404
38528.000,0.673,1202.710
411726.000,0.033,1436.804
911425.000,0.014,2614.294
83971.000,0.014,1189.437
463795.000,0.074,2204.861
358957.000,0.017,2359.251
805585.000,0.322,1698.900
1002285.000,0.067,1018.212
418272.000,0.287,2614.816
874264.000,0.042,2615.243
112066.000,0.007,1050.737
545229.000,0.697,2235.920
559632.000,0.259,1681.708
587590.000,0.047,1186.443
173562.000,0.049,1232.240
157078.000,0.219,1064.212
814023.000,0.056,2101.527
621578.000,0.421,1716.079
1037969.000,0.029,2372.672
973963.000,0.000,1239.698
728956.000,0.572,1574.985
671741.000,0.497,1588.434
456449.000,0.324,1914.572
371691.000,0.036,1184.742
265476.000,0.356,2585.336
240181.000,0.036,1705.906
517511.000,0.027,1535.856
680710.000,0.039,1596.377
72832.000,0.754,1102.750
229943.000,0.003,2271.081
441491.000,0.620,2177.683
196206.000,0.132,2422.522
672088.000,0.270,1511.623
557154.000,0.123,2283.946
233002.000,0.351,2336.336
138062.000,0.787,1637.553
394727.000,0.499,1131.299
773994.000,0.000,1461.181
744892.000,0.025,1620.232
196860.000,0.008,2263.048
160231.000,0.131,1751.456
689025.000,0.019,2104.600
936339.000,0.240,2490.384
861845.000,0.041,1227.750
470593.000,0.045,2613.569
791947.000,0.491,1024.390
306472.000,0.047,1745.937
371902.000,0.570,1419.574
338299.000,0.306,2212.722
323718.000,0.002,1452.266
701502.000,0.888,1449.414
206532.000,0.052,1592.748
345593.000,0.004,2616.792
465776.000,0.034,2613.624
1033369.000,0.096,1592.588
26982.000,0.362,1455.960
380265.000,0.114,2374.426
395757.000,0.110,1604.761
527868.000,0.490,1083.722
742909.000,0.311,1743.541
903787.000,0.041,1971.345
1014239.000,0.130,1842.640
528018.000,0.009,2614.362
425639.000,0.102,1567.878
563832.000,0.670,1615.557
300392.000,0.038,2307.095
341683.000,0.398,2615.024
307601.000,0.598,2102.598
672346.000,0.020,2614.870
421893.000,0.001,2613.270
72045.000,0.781,2251.837
995196.000,0.469,1898.336
243640.000,0.846,1460.572
482834.000,0.259,1909.866
23086.000,0.011,1204.583
410925.000,0.430,2104.268
836064.000,0.062,2428.175
627046.000,0.001,1228.026
791031.000,0.420,1591.632
431715.000,0.073,2613.809
11765.000,0.024,1350.169
232849.000,0.000,2101.983
680815.000,0.023,1625.752
218805.000,0.037,1387.299
536464.000,0.044,1467.481
559326.000,0.623,1977.811
907296.000,0.008,2615.627
206940.000,0.000,1228.301
270998.000,0.295,1977.913
937551.000,0.769,1308.987
620749.000,0.070,1337.053
943853.000,0.433,1799.007
978944.000,0.002,2329.489
295400.000,0.358,1344.114
420983.000,0.192,2361.797
133151.000,0.026,2315.032
545379.000,0.009,2614.660
438339.000,0.001,1961.586
132413.000,0.824,1800.957
205785.000,0.316,1782.362
610888.000,0.026,2612.876
616802.000,0.421,2229.077
883606.000,0.466,2030.852
647859.000,0.020,2153.828
153068.000,0.272,1758.063
540712.000,0.082,2611.943
142917.000,0.008,2614.289
