id,cnn_score,energy
1031233.000,0.446,1514.798
860481.000,0.051,2581.331
408269.000,0.372,1060.286
580253.000,0.016,2302.627
595931.000,0.043,1969.511
169407.000,0.004,2614.147
540925.000,0.409,2337.766
348904.000,0.032,1513.601
588480.000,0.016,1485.758
61617.000,0.012,2614.417
125821.000,0.484,2615.868
758429.000,0.880,1686.849
543911.000,0.749,1931.989
182428.000,0.077,2094.503
491512.000,0.452,2356.224
82776.000,0.519,2338.938
134349.000,0.000,1065.694
894455.000,0.788,1827.032
520476.000,0.251,1751.824
159728.000,0.294,2362.736
1008558.000,0.000,1122.856
508875.000,0.079,1970.484
695572.000,0.045,2433.141
537664.000,0.057,2615.975
817163.000,0.800,1346.070
240225.000,0.470,2378.588
891230.000,0.042,2616.643
452451.000,0.072,2614.939
249666.000,0.121,2349.252
321884.000,0.002,1720.759
325669.000,0.797,2108.495
626646.000,0.503,1412.392
734892.000,0.024,2387.326
177035.000,0.137,1118.897
57708.000,0.105,1225.267
976033.000,0.677,2324.068
225287.000,0.911,1028.079
245585.000,0.580,1917.336
582549.000,0.013,2611.606
716173.000,0.901,2461.248
673353.000,0.090,2239.069
790020.000,0.085,2315.109
115040.000,0.353,2397.675
826207.000,0.584,1882.879
225691.000,0.250,2615.895
604465.000,0.045,1046.290
153645.000,0.037,2494.231
175739.000,0.068,1674.190
189309.000,0.180,1800.976
768685.000,0.333,2395.272
968388.000,0.091,2613.065
23178.000,0.295,1525.163
365519.000,0.039,1066.714
301669.000,0.020,1851.466
367897.000,0.022,2277.393
285148.000,0.234,2309.852
829991.000,0.057,1417.223
591723.000,0.342,2615.233
550404.000,0.027,1193.069
234945.000,0.299,1557.616
45761.000,0.044,2336.401
1013539.000,0.538,1587.248
972532.000,0.312,2000.827
917908.000,0.081,1552.726
242476.000,0.281,2291.599
872909.000,0.548,2412.715
173053.000,0.007,2528.634
662868.000,0.439,2287.605
658627.000,0.348,2322.271
817724.000,0.726,1950.975
399719.000,0.000,2062.463
894240.000,0.221,1825.858
261244.000,0.074,2612.744
629748.000,0.126,1407.011
23262.000,0.744,1829.405
38244.000,0.559,2614.940
24012.000,0.658,2615.081
142657.000,0.481,1560.164
997884.000,0.402,1384.250
1031249.000,0.431,1516.308
624793.000,0.602,2317.553
1006657.000,0.027,1825.672
1005323.000,0.074,1456.501
994832.000,0.163,1594.186
952369.000,0.010,2151.376
732005.000,0.138,1740.215
337950.000,0.168,1083.512
935329.000,0.002,1078.842
861622.000,0.063,2614.386
27875.000,0.141,2335.157
345097.000,0.000,2314.592
445926.000,0.034,2615.070
669313.000,0.718,1558.532
136316.000,0.478,1069.059
518267.000,0.093,2092.948
899486.000,0.057,2266.598
824695.000,0.000,1362.236
346367.000,0.862,1695.056
419205.000,0.463,2068.381
19756.000,0.344,2337.223
964988.000,0.054,1366.681
261588.000,0.051,2231.147
153721.000,0.013,1787.293
327040.000,0.052,1622.251
326053.000,0.776,1746.571
268144.000,0.002,1649.098
578391.000,0.062,2362.478
504082.000,0.550,1683.627
944213.000,0.159,1288.362
598594.000,0.036,2016.900
213525.000,0.081,2350.720
716530.000,0.489,2217.377
97886.000,0.049,2212.827
296495.000,0.051,2615.736
805565.000,0.088,1357.974
563305.000,0.008,2613.246
420771.000,0.041,1602.095
279394.000,0.000,1525.121
345975.000,0.141,1211.251
326214.000,0.058,2614.443
533540.000,0.015,1303.922
794941.000,0.017,2159.034
213661.000,0.028,2615.378
301349.000,0.041,2614.578
360264.000,0.032,2622.276
137714.000,0.140,2138.336
445097.000,0.641,1036.241
402218.000,0.162,1883.101
990885.000,0.000,2059.410
128370.000,0.096,2362.098
171556.000,0.017,2613.046
423091.000,0.116,1988.273
765112.000,0.023,2309.037
250675.000,0.161,1848.152
784845.000,0.134,1730.120
