id,cnn_score,energy
746878.000,0.429,1621.160
900964.000,0.293,1801.496
53848.000,0.543,2351.157
538932.000,0.042,1910.557
371745.000,0.002,1904.364
215843.000,0.000,2613.647
7327.000,0.461,2293.859
866456.000,0.202,1746.071
400947.000,0.003,1494.938
714674.000,0.740,1576.911
957713.000,0.564,1467.409
508117.000,0.034,2248.673
124506.000,0.017,2101.490
585428.000,0.062,1151.732
761307.000,0.362,2015.868
799518.000,0.643,1618.566
1018929.000,0.822,2148.996
227027.000,0.601,2247.491
282756.000,0.000,2416.787
77853.000,0.871,1182.759
224746.000,0.031,2613.985
851794.000,0.119,2222.656
838876.000,0.000,1139.963
133010.000,0.009,2329.689
420471.000,0.276,2172.368
59176.000,0.623,1435.646
337410.000,0.001,2159.242
690876.000,0.197,2269.570
501224.000,0.001,2615.491
89250.000,0.055,1583.727
305958.000,0.284,1997.319
888377.000,0.283,1269.166
202125.000,0.224,1991.096
770412.000,0.299,2614.559
176359.000,0.145,1288.829
919860.000,0.420,1218.686
771002.000,0.101,1563.379
932369.000,0.043,2614.262
80966.000,0.457,1675.337
904190.000,0.000,2615.050
277745.000,0.070,2391.246
534992.000,0.030,2614.211
1003216.000,0.022,2191.366
208506.000,0.088,1748.139
465338.000,0.085,1879.113
889584.000,0.688,2170.281
859205.000,0.000,1708.687
534143.000,0.060,1641.444
903723.000,0.005,1141.459
762181.000,0.242,2464.071
610936.000,0.126,2614.368
980337.000,0.077,1062.676
357141.000,0.123,2615.101
248266.000,0.099,2363.266
508073.000,0.033,2269.944
442806.000,0.054,2612.324
697638.000,0.020,2250.393
927398.000,0.209,1056.957
567100.000,0.643,1751.328
60331.000,0.027,2614.883
643017.000,0.117,1823.005
1025480.000,0.127,2079.153
18306.000,0.705,1426.742
737574.000,0.205,1636.629
207227.000,0.637,1593.350
89986.000,0.265,1533.271
229473.000,0.377,1313.289
868409.000,0.029,1506.523
577395.000,0.359,1222.557
1031534.000,0.023,2101.756
29261.000,0.425,1174.206
538540.000,0.000,1117.385
272427.000,0.194,1838.408
351357.000,0.573,2267.093
687049.000,0.000,1008.555
414359.000,0.079,2443.031
1006781.000,0.652,2044.922
696501.000,0.000,1241.388
1009993.000,0.392,2038.956
202326.000,0.076,1916.748
135460.000,0.034,2494.959
47727.000,0.049,1110.541
213601.000,0.253,2133.330
692965.000,0.128,1659.990
635872.000,0.032,1906.857
385679.000,0.000,2523.383
58610.000,0.547,1722.448
292961.000,0.048,1651.846
410756.000,0.858,1334.623
951398.000,0.044,2263.089
878655.000,0.714,1634.587
110324.000,0.372,1519.184
228004.000,0.050,1842.576
303021.000,0.364,2613.786
209546.000,0.500,1392.330
1030144.000,0.156,1016.777
993600.000,0.002,2613.812
602950.000,0.007,2615.188
330187.000,0.697,2308.732
648285.000,0.153,1510.879
609903.000,0.431,1107.629
659245.000,0.102,1115.737
935389.000,0.427,1788.849
134240.000,0.513,1956.179
984049.000,0.141,1668.838
494218.000,0.368,1172.731
324395.000,0.204,2003.502
877860.000,0.890,2611.409
478728.000,0.696,2613.055
667020.000,0.087,1233.609
103497.000,0.000,2614.999
281597.000,0.019,2103.409
687735.000,0.001,1959.038
383331.000,0.282,1854.761
873514.000,0.091,1669.517
495579.000,0.036,2615.721
724880.000,0.559,2616.490
268495.000,0.243,1657.616
515868.000,0.015,2226.190
108159.000,0.630,1941.134
303711.000,0.714,2292.217
41056.000,0.409,2266.167
215916.000,0.071,1082.677
493036.000,0.491,1232.690
618719.000,0.288,1621.633
203399.000,0.081,2324.251
756039.000,0.535,1859.384
475670.000,0.198,2153.300
853830.000,0.009,2615.726
3423.000,0.042,1912.874
68414.000,0.295,2217.109
293009.000,0.025,1755.712
160712.000,0.000,2121.517
518426.000,0.000,1755.993
713542.000,0.095,2407.689
1006931.000,0.383,1834.899
659085.000,0.011,2105.163
141787.000,0.057,2104.072
438751.000,0.450,1072.605
742282.000,0.022,2266.578
384892.000,0.061,2133.528
288280.000,0.015,2184.251
488324.000,0.349,1486.918
173482.000,0.169,2210.502
587758.000,0.156,2022.891
493137.000,0.003,1274.952
16649.000,0.000,2303.699
187870.000,0.314,1488.752
643759.000,0.141,1686.178
430007.000,0.000,1347.518
215791.000,0.000,1663.645
133563.000,0.443,1462.762
464725.000,0.079,1613.211
539205.000,0.480,1223.687
769915.000,0.022,2614.906
312232.000,0.021,2007.547
59105.000,0.006,2615.752
689539.000,0.020,2613.725
922889.000,0.091,2143.007
845409.000,0.169,2056.872
139229.000,0.085,1593.143
330963.000,0.045,2288.284
519433.000,0.039,2260.483
880534.000,0.430,1961.345
343234.000,0.160,1074.985
525001.000,0.043,1084.413
261857.000,0.330,1036.760
757836.000,0.080,2017.815
128708.000,0.184,2614.639
627145.000,0.037,2394.964
689439.000,0.071,1634.995
743155.000,0.187,2612.078
220632.000,0.010,2614.705
154758.000,0.139,1534.314
545922.000,0.028,1520.394
965699.000,0.010,2584.871
1009745.000,0.000,1401.932
433578.000,0.890,1363.093
550592.000,0.429,1723.001
392465.000,0.006,2399.990
116159.000,0.000,1621.258
270371.000,0.325,2104.877
268378.000,0.040,1641.912
284269.000,0.009,2061.005
1034568.000,0.172,1727.080
913133.000,0.013,1824.684
769163.000,0.028,2300.990
786801.000,0.067,2614.458
898400.000,0.128,2139.438
280791.000,0.037,2615.537
668350.000,0.002,1097.656
379158.000,0.064,1601.896
675188.000,0.074,1721.961
871584.000,0.207,2267.559
25522.000,0.000,2090.401
482669.000,0.002,1079.651
559629.000,0.119,2099.624
14360.000,0.117,2360.224
408776.000,0.000,2457.223
449978.000,0.001,2291.404
792856.000,0.003,1526.478
757541.000,0.002,2617.149
995353.000,0.030,1993.482
21561.000,0.322,2336.220
1004009.000,0.006,2411.426
94551.000,0.021,2614.197
816575.000,0.029,2046.394
554262.000,0.000,1687.700
620048.000,0.082,2103.703
804930.000,0.160,1809.965
187620.000,0.012,2614.837
479622.000,0.040,2614.099
686290.000,0.031,2502.818
289475.000,0.360,1275.776
613963.000,0.002,1086.117
193506.000,0.006,1377.259
123675.000,0.010,1072.934
362688.000,0.011,2612.315
622131.000,0.125,1765.002
467883.000,0.076,1334.883
279797.000,0.019,2612.152
558759.000,0.005,1205.236
630961.000,0.281,2613.674
29788.000,0.185,1441.094
143909.000,0.237,1330.460
196277.000,0.438,2363.835
524997.000,0.024,2613.089
74687.000,0.826,1653.936
846640.000,0.055,2612.621
313562.000,0.159,2379.324
261713.000,0.082,1811.688
983043.000,0.001,1901.053
8427.000,0.030,1376.328
211869.000,0.574,1717.299
608730.000,0.196,1974.389
9311.000,0.061,2121.307
27467.000,0.054,2495.752
77717.000,0.266,1882.675
835389.000,0.010,1396.326
655985.000,0.135,2614.526
680403.000,0.823,2052.895
721947.000,0.607,1771.002
183346.000,0.019,1192.662
982008.000,0.202,1702.572
129901.000,0.005,2388.593
261241.000,0.021,1778.293
997392.000,0.000,2465.666
392008.000,0.089,1942.985
45739.000,0.017,1426.436
900483.000,0.002,1412.418
583432.000,0.219,1416.935
374101.000,0.429,1223.592
89039.000,0.115,2606.575
870580.000,0.024,2096.310
488513.000,0.215,1105.553
768332.000,0.212,2614.773
903338.000,0.020,1245.094
377142.000,0.142,1136.158
825706.000,0.529,1549.308
1012625.000,0.001,2614.843
387617.000,0.667,2269.632
473177.000,0.002,1502.823
393327.000,0.216,2614.080
301068.000,0.052,1157.055
236785.000,0.046,2614.352
618098.000,0.829,1119.929
486506.000,0.063,2614.881
924626.000,0.153,1991.014
457447.000,0.006,2614.196
60636.000,0.552,1556.740
719528.000,0.013,2613.579
219429.000,0.300,2351.405
225706.000,0.083,2361.885
41436.000,0.030,2615.279
541543.000,0.573,1137.281
262173.000,0.074,1276.525
658648.000,0.567,2243.917
61421.000,0.101,2613.774
559269.000,0.033,2347.774
568984.000,0.011,2613.795
226721.000,0.392,1312.743
881252.000,0.128,1288.760
905184.000,0.548,1203.817
183880.000,0.005,1274.611
1036641.000,0.195,1120.881
429410.000,0.854,2296.758
544562.000,0.067,2103.451
819666.000,0.000,1557.015
14430.000,0.048,2451.849
291871.000,0.735,1610.708
968629.000,0.006,1160.733
982022.000,0.073,1613.436
798446.000,0.817,1333.028
284142.000,0.556,1728.950
727713.000,0.448,1926.320
951806.000,0.196,2379.350
447026.000,0.000,1008.096
305202.000,0.332,2614.782
281690.000,0.011,2615.582
809578.000,0.201,1992.077
645057.000,0.003,2249.996
214722.000,0.013,1415.178
246184.000,0.002,1078.190
247257.000,0.074,1302.271
602136.000,0.127,1152.473
913777.000,0.706,1090.734
652256.000,0.540,2613.169
172919.000,0.756,2363.846
13121.000,0.501,2345.175
728466.000,0.490,1143.256
401162.000,0.591,2313.404
472955.000,0.012,2006.771
878386.000,0.556,1378.492
437498.000,0.347,1498.362
930617.000,0.831,1741.457
159226.000,0.116,2199.632
597887.000,0.001,2244.769
897039.000,0.089,1096.666
826472.000,0.003,1394.783
808218.000,0.150,1514.746
1015050.000,0.058,2131.567
692457.000,0.035,2399.037
141341.000,0.016,1666.580
1018626.000,0.019,1916.740
334375.000,0.000,1192.109
549630.000,0.579,1359.710
303218.000,0.039,2106.545
368719.000,0.000,1620.285
815873.000,0.018,1173.613
514631.000,0.125,2616.420
104770.000,0.653,1559.844
261261.000,0.094,2368.648
617653.000,0.111,1593.554
105473.000,0.009,2616.142
924403.000,0.540,2612.567
316962.000,0.875,1064.162
558407.000,0.101,1553.944
525233.000,0.658,1509.448
568039.000,0.001,2615.206
339294.000,0.000,1301.241
22006.000,0.008,2225.426
253554.000,0.024,1931.814
950224.000,0.036,1376.861
75195.000,0.269,2615.102
578081.000,0.183,1538.805
527742.000,0.158,2615.289
841584.000,0.002,2207.694
525506.000,0.011,2103.524
258988.000,0.009,2615.990
653644.000,0.391,1065.247
251697.000,0.035,2740.183
333348.000,0.078,1453.397
460660.000,0.002,1763.081
912467.000,0.007,1757.132
331007.000,0.771,1569.750
645039.000,0.808,1451.659
315221.000,0.097,1376.127
504012.000,0.005,1028.616
6870.000,0.000,2613.522
118947.000,0.765,1674.376
114770.000,0.259,1544.079
973435.000,0.029,2511.743
557478.000,0.931,1424.300
418817.000,0.037,2424.189
10604.000,0.002,2157.984
428119.000,0.540,1648.390
881605.000,0.159,1987.602
494616.000,0.088,2146.287
421445.000,0.469,2131.178
430354.000,0.038,2187.959
338732.000,0.310,1133.616
691169.000,0.044,2613.943
925515.000,0.859,2307.398
668622.000,0.015,2617.019
514545.000,0.002,2613.600
301102.000,0.040,1015.827
124296.000,0.472,1910.670
471139.000,0.039,2613.243
820470.000,0.003,2276.301
509250.000,0.595,2163.291
1038326.000,0.077,2613.663
419628.000,0.007,2614.584
92987.000,0.515,2356.490
539808.000,0.006,1929.084
191478.000,0.064,2612.995
693584.000,0.207,2429.224
758697.000,0.373,2191.863
869154.000,0.000,1443.285
26654.000,0.407,1897.557
286071.000,0.693,1234.199
302666.000,0.144,1867.444
316124.000,0.430,1969.127
338781.000,0.000,1402.442
458285.000,0.685,1045.892
980875.000,0.034,1112.244
57900.000,0.000,1326.281
1028680.000,0.292,1758.798
884237.000,0.054,2615.450
52067.000,0.374,1308.644
712187.000,0.266,1491.689
721701.000,0.058,2614.817
142604.000,0.107,1911.625
745239.000,0.061,2095.647
233268.000,0.795,1042.292
858528.000,0.709,1837.009
660297.000,0.084,2334.054
263823.000,0.000,2612.317
640224.000,0.067,2278.343
838779.000,0.308,2355.665
496557.000,0.002,2492.572
822102.000,0.007,2614.259
521352.000,0.181,2613.128
506684.000,0.114,1394.773
287604.000,0.566,1422.172
997500.000,0.130,1009.570
991840.000,0.055,2613.353
948542.000,0.760,2211.097
865975.000,0.422,1593.066
442119.000,0.071,1304.895
760879.000,0.136,2029.479
815768.000,0.744,1524.414
139478.000,0.085,1862.715
845425.000,0.493,2613.776
579308.000,0.001,2614.011
177957.000,0.002,2613.289
828116.000,0.405,1601.306
709995.000,0.033,1152.512
324270.000,0.232,1061.412
122391.000,0.544,1248.063
855568.000,0.568,2245.241
791433.000,0.006,2345.862
645213.000,0.019,2427.038
622444.000,0.465,1960.654
397498.000,0.540,1274.192
610603.000,0.012,2614.709
838585.000,0.291,2401.074
886941.000,0.003,2615.595
542225.000,0.039,2102.439
831425.000,0.795,1911.897
116015.000,0.762,1511.032
226404.000,0.002,1271.012
539509.000,0.018,2484.669
960798.000,0.179,2615.072
908763.000,0.060,2613.379
477862.000,0.000,1240.084
543409.000,0.136,2039.685
138880.000,0.020,2104.029
814846.000,0.044,1389.714
662852.000,0.025,1947.952
285559.000,0.006,1511.872
949425.000,0.237,2446.524
641955.000,0.000,2614.480
60013.000,0.797,2614.590
420088.000,0.001,2291.130
549070.000,0.183,1678.989
281927.000,0.037,1592.506
834691.000,0.167,1477.399
219184.000,0.185,2202.245
316524.000,0.052,2138.483
390766.000,0.679,2397.135
705733.000,0.026,1899.721
535601.000,0.083,1719.027
425017.000,0.143,2613.755
263814.000,0.383,2414.415
851977.000,0.765,2326.383
748572.000,0.207,1483.671
822016.000,0.035,1059.438
807680.000,0.385,1669.003
425568.000,0.034,2101.029
765356.000,0.051,2314.155
676109.000,0.121,2007.165
436340.000,0.062,1911.150
729077.000,0.518,1679.188
342142.000,0.087,1951.391
811928.000,0.077,2823.657
39149.000,0.038,2611.421
769368.000,0.113,1613.417
336476.000,0.355,1125.726
850306.000,0.289,2257.094
276749.000,0.801,1316.449
790473.000,0.068,2616.409
900503.000,0.005,2357.285
200643.000,0.641,1760.727
737733.000,0.055,1432.360
744118.000,0.054,2193.942
766456.000,0.071,1936.527
564705.000,0.007,2616.191
571814.000,0.285,2195.674
216788.000,0.237,1171.675
155930.000,0.196,1724.085
263900.000,0.849,1345.754
416586.000,0.253,2284.347
192239.000,0.008,1406.177
1014228.000,0.442,2302.089
494908.000,0.106,2357.794
899105.000,0.000,1035.272
25210.000,0.072,1917.910
656882.000,0.011,1586.260
928908.000,0.004,2613.751
10509.000,0.013,2293.826
288000.000,0.021,1407.583
360040.000,0.170,1298.532
138212.000,0.016,2138.800
644679.000,0.059,2442.990
444602.000,0.691,2105.938
570460.000,0.061,2248.506
1036375.000,0.103,1186.975
994103.000,0.000,2417.975
972149.000,0.500,1292.698
938763.000,0.047,1918.896
503692.000,0.061,1323.011
790949.000,0.001,1052.698
928974.000,0.152,1936.478
521812.000,0.000,1109.419
1021541.000,0.122,1828.524
955948.000,0.083,2613.103
272559.000,0.339,1334.010
895621.000,0.044,1246.543
23423.000,0.012,1074.328
237009.000,0.329,1532.429
971484.000,0.064,1268.106
27835.000,0.150,1817.624
311537.000,0.190,1970.020
34878.000,0.134,2614.165
178156.000,0.030,2614.366
35358.000,0.000,2101.000
698572.000,0.040,2047.809
114332.000,0.024,1035.124
722400.000,0.015,1013.449
104374.000,0.785,2020.683
548906.000,0.717,1591.602
29373.000,0.036,2612.923
1011338.000,0.075,2053.886
468437.000,0.177,2277.142
810570.000,0.064,1516.816
732563.000,0.042,1960.086
483493.000,0.143,2274.547
932711.000,0.740,1132.473
689798.000,0.825,2220.552
169674.000,0.092,1990.572
83843.000,0.384,1903.514
61282.000,0.124,1245.288
816000.000,0.364,1901.170
384098.000,0.075,1141.417
201888.000,0.006,1118.458
224768.000,0.020,2613.087
179398.000,0.127,1435.040
384681.000,0.271,1160.758
283681.000,0.422,2614.169
1008262.000,0.119,1580.603
798302.000,0.000,2099.853
307100.000,0.225,2295.978
161910.000,0.047,1184.931
54865.000,0.371,1795.606
235236.000,0.122,2389.988
54873.000,0.600,1207.891
169843.000,0.010,2016.997
353313.000,0.070,2431.096
460561.000,0.113,1197.511
20811.000,0.228,1479.303
933235.000,0.190,2180.803
132468.000,0.034,2558.983
263495.000,0.119,2104.522
248269.000,0.268,1342.684
573881.000,0.455,2251.668
304190.000,0.088,2451.570
494819.000,0.045,1814.839
641112.000,0.315,1970.487
848572.000,0.157,1971.869
471297.000,0.019,1074.117
449774.000,0.632,1410.179
636738.000,0.028,1933.328
811927.000,0.326,2225.926
289.000,0.264,1715.418
240545.000,0.380,1255.927
205495.000,0.028,1922.246
832672.000,0.127,2103.316
1017631.000,0.058,2035.386
150588.000,0.099,2151.978
975293.000,0.369,1129.241
305559.000,0.190,2614.654
910987.000,0.000,2612.516
162351.000,0.040,2370.595
380190.000,0.010,2615.872
217523.000,0.000,2259.044
637752.000,0.044,1901.605
429203.000,0.011,2448.586
803685.000,0.837,1664.998
937966.000,0.041,1224.548
551157.000,0.396,2181.605
732570.000,0.456,1350.873
266232.000,0.666,2357.237
1011778.000,0.144,2616.315
157650.000,0.000,2533.324
523608.000,0.040,2104.934
676508.000,0.000,2612.904
235949.000,0.072,1745.724
35826.000,0.000,1847.075
447302.000,0.028,2344.178
942010.000,0.068,1641.713
660865.000,0.065,1454.394
786772.000,0.139,2613.935
314310.000,0.446,1576.741
748020.000,0.184,2360.772
494101.000,0.072,1620.208
976082.000,0.031,2612.977
532339.000,0.658,2063.583
422467.000,0.048,1048.977
76409.000,0.045,2319.966
606165.000,0.146,2104.025
725373.000,0.020,2613.733
141139.000,0.344,1538.779
167774.000,0.412,2204.417
264558.000,0.316,2415.072
219988.000,0.083,2111.232
916310.000,0.109,2466.283
320376.000,0.413,1230.570
997105.000,0.123,1761.879
910587.000,0.355,1540.937
379011.000,0.030,2612.299
698992.000,0.083,2614.817
845626.000,0.636,1885.721
3877.000,0.415,1601.991
246903.000,0.049,1809.651
987100.000,0.115,2230.143
784195.000,0.155,1936.040
218953.000,0.897,2172.536
663336.000,0.112,2281.689
36373.000,0.737,1499.589
253255.000,0.139,2398.463
102860.000,0.031,1941.010
408721.000,0.035,2436.286
786138.000,0.785,1641.477
71017.000,0.006,1333.743
536042.000,0.730,2269.673
577519.000,0.552,1003.405
749266.000,0.090,2616.660
677803.000,0.205,1898.533
822275.000,0.145,2357.040
481687.000,0.499,1504.479
449382.000,0.793,1948.465
822847.000,0.040,2019.027
962894.000,0.033,1946.614
1008894.000,0.078,2239.766
117879.000,0.044,1112.655
163416.000,0.100,1633.852
870303.000,0.020,1701.522
906912.000,0.715,1953.098
308605.000,0.286,1382.204
708094.000,0.062,1399.010
1015151.000,0.144,2232.994
151594.000,0.735,1909.759
168963.000,0.241,2232.671
792318.000,0.025,1949.367
647933.000,0.010,2102.073
39074.000,0.002,2495.460
172345.000,0.859,2069.218
925995.000,0.156,1427.199
430841.000,0.962,1608.307
255424.000,0.000,2015.992
833343.000,0.021,2034.109
65505.000,0.000,1619.528
875454.000,0.060,2614.652
262429.000,0.049,1381.805
82615.000,0.162,2247.217
638555.000,0.722,1855.690
400581.000,0.054,1690.368
1003586.000,0.356,2209.513
483860.000,0.631,2102.573
118503.000,0.005,2103.505
782450.000,0.664,1174.937
608189.000,0.253,2226.984
1037388.000,0.043,2614.266
554180.000,0.097,2616.060
111974.000,0.006,1265.577
735799.000,0.040,2245.202
672925.000,0.354,1934.483
904228.000,0.073,2008.357
229624.000,0.000,2216.947
383479.000,0.148,2159.472
785147.000,0.262,1262.387
99592.000,0.064,2394.994
911008.000,0.586,1218.243
1005576.000,0.079,2047.134
747010.000,0.633,1773.017
915542.000,0.000,1620.381
808820.000,0.005,1282.087
759395.000,0.010,1229.971
623152.000,0.001,2610.064
574062.000,0.576,1407.798
43675.000,0.034,1942.500
976815.000,0.031,1114.836
124510.000,0.000,2612.736
432238.000,0.240,2614.139
1021304.000,0.312,1114.231
791314.000,0.003,1065.726
133503.000,0.150,2613.197
534359.000,0.046,1108.365
462684.000,0.278,2320.815
299467.000,0.000,1136.718
596613.000,0.406,1017.212
661061.000,0.134,2035.502
709620.000,0.011,2000.382
62419.000,0.782,1244.982
129411.000,0.000,1934.180
921270.000,0.000,2327.147
113852.000,0.694,1393.514
354524.000,0.105,2352.447
361578.000,0.000,2373.844
1011504.000,0.105,1966.410
735662.000,0.055,1768.501
874147.000,0.160,1854.538
987300.000,0.084,2610.499
669361.000,0.106,2128.694
190840.000,0.042,2176.372
233478.000,0.485,1403.079
828923.000,0.607,1179.558
757469.000,0.022,2615.468
682370.000,0.048,2410.208
596193.000,0.004,1620.861
842469.000,0.009,2100.639
812693.000,0.086,2612.749
689760.000,0.162,2523.925
686306.000,0.370,1327.091
960633.000,0.112,2616.036
442486.000,0.002,2136.855
810378.000,0.257,1639.097
205419.000,0.555,2191.564
374070.000,0.309,1131.697
170553.000,0.349,2272.799
716468.000,0.233,1997.427
450463.000,0.530,1246.044
473005.000,0.000,2614.593
807032.000,0.175,2295.209
86284.000,0.661,1465.459
70987.000,0.605,2235.818
326860.000,0.097,2102.134
973092.000,0.084,2338.766
93729.000,0.018,2257.996
248286.000,0.058,1820.004
635382.000,0.112,2327.213
177095.000,0.229,1701.579
1028432.000,0.030,1996.418
384167.000,0.008,2614.609
796929.000,0.007,1511.883
620927.000,0.003,1512.649
1014296.000,0.091,1344.008
781427.000,0.063,2345.560
400534.000,0.001,2228.379
287324.000,0.034,1302.446
959775.000,0.906,1466.210
224563.000,0.447,1208.404
58861.000,0.458,2257.181
555538.000,0.009,1408.453
551732.000,0.104,2613.345
256723.000,0.188,1399.797
374132.000,0.076,1026.321
416340.000,0.151,1710.763
251465.000,0.639,1731.007
452197.000,0.696,1071.351
910209.000,0.145,2361.524
110272.000,0.039,1692.075
398550.000,0.028,2613.046
330939.000,0.004,2386.193
862496.000,0.011,2319.039
629835.000,0.001,1008.794
805270.000,0.026,2407.308
254963.000,0.111,1880.257
455401.000,0.516,1457.819
1030432.000,0.634,1308.360
595724.000,0.076,1144.063
476461.000,0.220,1360.629
821528.000,0.056,2375.563
1013686.000,0.220,1542.958
1037464.000,0.067,1827.023
520805.000,0.021,1148.009
1001106.000,0.007,1209.470
498272.000,0.001,1777.176
158954.000,0.354,2234.126
836038.000,0.171,2320.539
265753.000,0.551,1594.353
54378.000,0.147,1019.753
309068.000,0.000,1758.291
490101.000,0.418,1957.671
739260.000,0.030,1942.477
411336.000,0.159,1678.233
360326.000,0.033,2352.157
843086.000,0.022,2612.754
891365.000,0.012,1914.882
354240.000,0.223,1772.915
352726.000,0.091,1900.262
439725.000,0.225,2110.672
408738.000,0.005,2615.709
597131.000,0.161,2105.722
1031040.000,0.005,2435.696
320788.000,0.052,2613.047
450481.000,0.000,2346.046
906397.000,0.044,1622.629
24265.000,0.732,2115.111
824804.000,0.036,2102.603
934193.000,0.022,1348.728
989344.000,0.189,1113.977
865043.000,0.095,1581.649
494469.000,0.170,1155.394
120750.000,0.056,1458.001
741603.000,0.000,1011.144
865846.000,0.132,2329.476
444057.000,0.124,1352.734
423771.000,0.032,2454.804
830351.000,0.154,2493.099
791882.000,0.198,2169.693
54840.000,0.279,1503.404
209533.000,0.013,1273.139
929596.000,0.391,1660.860
484042.000,0.000,1577.637
489457.000,0.106,2166.996
477353.000,0.000,1620.973
985920.000,0.426,2357.922
638069.000,0.000,2527.709
744563.000,0.374,1660.139
492680.000,0.000,2408.396
901610.000,0.000,2459.941
452713.000,0.122,2108.295
39667.000,0.042,1694.064
292356.000,0.582,1623.665
493003.000,0.196,2042.571
335195.000,0.409,1303.586
264991.000,0.001,1043.083
641737.000,0.327,1006.819
479545.000,0.276,2432.738
291116.000,0.106,1628.889
693302.000,0.919,1516.959
863826.000,0.048,1435.042
915503.000,0.000,2250.924
697129.000,0.626,2113.162
623709.000,0.024,2614.388
634542.000,0.131,2694.607
54710.000,0.221,1946.745
258373.000,0.018,1482.983
442864.000,0.067,2314.753
517623.000,0.120,1421.155
128808.000,0.045,2081.749
728954.000,0.000,1770.970
1006224.000,0.267,2281.039
316381.000,0.596,2355.157
372467.000,0.197,1950.495
564996.000,0.726,1615.540
294910.000,0.002,2013.306
559668.000,0.027,1306.571
447387.000,0.492,2612.741
687696.000,0.572,1222.405
639016.000,0.018,1563.963
261697.000,0.169,2180.340
87734.000,0.261,1368.187
319139.000,0.119,2195.536
478828.000,0.225,2612.783
179402.000,0.708,2276.176
624997.000,0.303,1034.022
474816.000,0.017,2110.208
1017672.000,0.410,1957.702
9098.000,0.000,2613.244
173505.000,0.465,1705.367
583285.000,0.383,1130.919
138023.000,0.078,2036.897
174587.000,0.023,2574.945
427093.000,0.881,1380.182
645589.000,0.018,2178.821
265950.000,0.026,2073.944
760566.000,0.103,2470.223
327510.000,0.576,1134.404
595176.000,0.049,2386.190
493007.000,0.238,1150.117
842646.000,0.016,2465.807
575290.000,0.022,2140.036
134154.000,0.069,2438.205
119096.000,0.259,1674.459
160372.000,0.890,1944.400
617689.000,0.163,1620.532
440268.000,0.037,2309.192
455424.000,0.037,2191.535
645617.000,0.616,1195.601
642971.000,0.075,1907.500
50638.000,0.290,2433.765
814087.000,0.177,2277.827
574195.000,0.028,2616.385
521316.000,0.153,2503.331
42743.000,0.737,1293.865
763776.000,0.018,2614.373
895737.000,0.015,2614.272
378078.000,0.026,2722.640
27138.000,0.085,2107.031
293479.000,0.115,2342.087
1024179.000,0.041,2115.732
855210.000,0.877,1957.673
1039616.000,0.040,1231.844
88554.000,0.330,1794.651
395898.000,0.009,2614.881
657823.000,0.080,2611.460
6616.000,0.032,2611.992
386691.000,0.194,1500.850
874104.000,0.000,1352.935
245385.000,0.037,2042.561
974889.000,0.039,2098.702
68427.000,0.043,2277.928
253466.000,0.075,2512.009
56375.000,0.744,1407.810
786645.000,0.037,2318.083
462869.000,0.033,1941.910
953524.000,0.007,1029.846
533665.000,0.047,1853.733
815294.000,0.005,2273.169
488197.000,0.286,1606.519
545910.000,0.287,1509.453
711171.000,0.805,2211.475
26186.000,0.150,2518.660
999531.000,0.003,2136.303
219121.000,0.049,2417.887
744641.000,0.686,1217.483
698017.000,0.000,2614.679
392624.000,0.003,1032.500
427625.000,0.043,2612.197
142885.000,0.030,2185.084
718097.000,0.053,2614.470
897583.000,0.447,2086.679
5362.000,0.353,2272.555
1033193.000,0.767,2121.099
296159.000,0.437,1995.091
212931.000,0.000,1236.829
197624.000,0.035,2074.231
762442.000,0.051,1856.950
236628.000,0.135,1113.338
46568.000,0.344,2378.216
461343.000,0.433,1604.295
754818.000,0.027,2103.732
8279.000,0.056,2364.014
968782.000,0.043,2350.702
919215.000,0.669,2156.946
503792.000,0.133,2304.648
101780.000,0.136,2231.377
36434.000,0.000,2019.123
47526.000,0.023,2406.214
162402.000,0.093,1055.861
380761.000,0.316,1428.043
699818.000,0.002,1374.113
223204.000,0.000,1554.440
638313.000,0.089,2371.034
818093.000,0.138,1615.881
282737.000,0.056,1596.522
435653.000,0.000,1719.078
834642.000,0.174,2196.193
109340.000,0.015,2477.269
663077.000,0.921,2220.600
732568.000,0.266,1343.367
200621.000,0.010,2103.197
735128.000,0.118,1295.782
981210.000,0.000,2398.258
158505.000,0.058,1760.221
342170.000,0.508,2052.430
167020.000,0.202,2612.138
615233.000,0.008,2030.288
322439.000,0.054,1190.747
1017501.000,0.330,1236.543
265613.000,0.064,1993.775
724201.000,0.644,1945.657
967702.000,0.019,1392.350
267654.000,0.015,2102.774
473890.000,0.052,1991.383
663191.000,0.009,1815.143
433340.000,0.116,1122.058
416015.000,0.023,1620.607
606057.000,0.079,2138.213
59385.000,0.410,2186.186
226121.000,0.063,1280.720
120788.000,0.598,1411.052
994025.000,0.026,2395.195
967866.000,0.007,1047.820
314376.000,0.037,2613.870
141942.000,0.039,2613.175
289598.000,0.443,2405.734
218550.000,0.598,1344.670
933040.000,0.000,2201.848
788733.000,0.555,2286.504
119608.000,0.031,1129.400
512583.000,0.127,2611.901
152600.000,0.019,2611.469
750796.000,0.145,1611.785
357427.000,0.715,2616.384
553982.000,0.000,2613.414
794603.000,0.238,1084.863
61748.000,0.003,1673.571
693822.000,0.057,2279.686
977725.000,0.001,1108.183
37294.000,0.110,2359.319
680701.000,0.065,2613.501
493646.000,0.292,1293.929
883007.000,0.403,1801.630
